-214,-153,-58,88,-295,-558,199,-176,252,206,-41,-831,-653,-462,75,381,-118,-565,15091,0
-109,-121,87,71,-74,-383,554,-166,-112,-314,-52,318,246,-207,281,280,-145,-168,2535,0
136,-130,-268,487,-374,-733,119,-363,316,-78,94,-661,-650,-305,347,516,165,-273,29776,0
-135,-325,-30,231,-215,-430,-579,-90,275,-490,81,-345,-592,-151,-165,181,86,-157,5936,0
55,-371,208,278,-193,-171,716,-326,175,-224,-842,-246,-878,-57,-226,265,-123,80,72869,0
-330,-285,-132,337,-654,-917,-776,-173,92,-171,-305,-681,7,-100,140,4,-49,-427,4569,1
-85,191,-104,800,-298,-497,-483,-180,312,-54,-163,-722,-1170,-319,362,165,-60,-505,22742,0
-79,-217,-47,231,42,-606,369,-93,-339,-7,-428,-529,-865,-854,-142,-172,141,-141,29416,0
-46,46,110,74,-235,-496,-253,-131,121,317,-48,-402,-175,63,-281,-16,-68,-16,15728,0
-184,-93,-218,-114,-191,-85,23,-122,243,538,142,-107,270,-178,281,38,-113,-97,37588,1
7,-577,-352,409,-336,-128,331,-321,99,-97,150,-165,-435,-134,302,288,122,50,82827,0
-199,21,165,-45,-808,-482,-185,-407,-144,56,443,-1758,367,-19,-463,451,-104,-635,-2247,0
-251,-137,-106,-164,-717,-736,774,-71,368,213,135,-1750,-1006,-6,118,261,-92,-768,-3551,0
208,-97,-143,195,-453,-480,-425,-240,40,-392,-41,-923,-727,-515,206,285,-13,-492,28674,1
-321,207,39,-140,-317,-77,997,89,-426,45,-193,-16,-1655,-48,238,52,-39,141,39093,0
68,-592,-24,604,-412,-373,68,-45,101,427,-261,-649,-598,-326,182,374,-14,-692,28318,1
-175,-25,-95,99,-411,-563,158,30,-187,113,-204,-691,-60,26,521,-44,51,6,14668,1
-109,-235,-201,102,-181,-177,268,-342,-19,242,461,-387,-798,-154,50,340,25,-209,22215,0
-70,-288,30,223,-97,-438,-728,-110,182,-594,-232,-475,-665,-85,-235,98,82,-306,19971,0
-219,-228,-148,503,-332,-1063,-557,-394,260,-288,369,-771,-1159,-271,641,620,-69,-798,19195,1
-97,-216,1,-121,-379,-565,-1469,-353,203,-288,-1072,-1209,-923,-377,-370,-70,-351,-538,22151,1
-246,-208,-120,352,-424,-670,-238,-345,520,362,217,-822,-950,-438,490,149,-148,-756,21731,1
47,-64,342,267,-194,-461,-186,-70,30,684,308,-783,-779,-122,231,59,-48,-634,1257,0
-109,27,125,250,-50,-52,-399,-13,47,102,-103,-186,-130,-109,-91,48,-12,-71,21478,0
57,-233,139,96,-498,-316,403,-66,39,610,-25,-633,45,-346,-432,550,-102,-499,29925,0
136,124,46,125,-189,-436,670,-160,36,649,-604,-832,-1045,24,516,-126,-113,272,8232,1
-246,-171,178,64,-157,-688,409,-18,212,97,-200,-1100,-459,-621,-69,335,0,-709,10367,0
-486,-58,102,275,-358,-678,-51,-100,141,207,406,-696,-1118,-349,384,307,-267,-970,31912,1
-123,-146,172,-75,-314,-353,305,-133,125,-41,-283,-1101,-778,-488,296,466,-198,-360,27708,0
78,-3,-59,249,309,-488,-596,-313,-158,-1002,76,-464,-898,-78,417,-183,-392,-197,34469,0
98,-254,0,284,31,-403,324,-27,62,-213,37,-435,94,-341,292,224,222,-577,66255,0
96,-8,170,191,-208,-611,-388,80,-271,203,49,-993,-1258,-527,-403,318,-48,-797,2448,1
163,-187,-140,-362,-153,-46,271,-320,-60,-45,233,-866,-111,-464,170,-309,-118,150,38014,1
88,12,326,284,-196,-386,-388,67,122,-281,53,-668,-1408,-192,-586,29,-64,-762,-13565,1
-47,-15,-64,-74,-61,-487,-698,52,377,431,-64,-966,-832,-163,31,2,-103,-279,18109,1
118,-82,-19,324,89,-350,33,-162,-149,-422,-616,-840,-571,-1049,245,47,255,-120,32685,0
2,-225,91,170,-89,-341,110,-60,62,-91,-134,-962,-424,-179,-38,227,-138,-510,19808,0
-143,-117,126,418,-281,-260,-9,-101,18,745,-43,-693,-293,-119,-60,394,-17,-277,28542,0
88,-15,-14,150,-345,-549,-758,-278,167,275,23,-660,-762,-309,15,137,-62,-362,47239,1
8,-392,-87,21,-227,-281,430,-50,-67,391,-213,-811,39,-195,382,247,-76,-36,32364,0
123,-10,36,284,-7,-90,-840,-131,74,-265,-125,80,-734,-95,38,133,-83,162,67560,1
118,-52,-185,257,-541,-503,314,-70,338,91,404,-875,-849,-152,-241,344,-146,-654,15014,1
-27,-145,-74,147,-217,-349,153,17,83,-377,-65,-449,-5,-42,533,292,-70,-256,26853,0
-163,-372,-77,315,-177,-457,-235,-2,107,-185,-5,-877,91,16,166,318,-172,-508,-1578,1
-118,-330,111,268,-158,-444,98,-216,-30,-79,59,-549,28,-115,216,299,-209,-340,20121,0
-279,-89,-60,388,-270,-457,464,-261,122,122,123,-521,-99,-103,209,169,-212,-669,22009,1
-57,-42,83,-149,-224,-218,168,-231,-1,-78,-51,-375,-771,268,125,222,37,-491,17997,0
-123,-292,66,228,-312,-331,3,-101,8,684,-358,-354,-751,-141,-387,189,-19,-116,39509,0
168,113,68,399,-636,-652,-641,-308,131,286,-155,-288,-587,-223,-17,-4,-265,-599,38451,1
-195,-55,142,384,-16,-748,-75,-284,236,268,153,-1680,-1961,-173,725,503,-149,-1343,-2014,1
-159,-136,-47,500,-144,-695,125,-406,146,341,566,-1189,-941,-682,477,323,40,-1118,37695,1
-81,-355,195,464,-113,-634,-73,-54,-68,17,82,-659,277,65,103,184,-295,-233,1975,0
-107,-163,59,235,-421,-496,434,-223,-133,255,174,-685,41,-17,71,99,-51,-425,-1306,0
77,158,231,104,-35,-611,-114,-113,236,-206,83,-969,-907,-131,-62,401,-62,-686,19317,1
-235,-432,-37,292,-243,-545,-452,-131,90,705,8,-890,-1087,-346,15,178,0,-103,44198,1
228,-159,296,79,9,-420,787,-169,-318,133,90,-902,-187,-481,80,175,270,122,9047,0
86,-440,159,211,22,-44,867,-287,171,-424,-650,-5,-931,96,75,346,-289,-4,71852,0
-122,-73,-128,298,-538,-620,-195,-64,245,-38,-103,-465,-763,-7,-101,182,-22,-364,20870,0
-88,-286,-242,169,-242,-633,188,-290,327,-502,-767,-730,-1032,-554,181,330,-21,-172,2813,1
26,-105,108,71,-218,-443,-205,-238,-78,174,106,-784,-811,-121,145,16,-177,-118,58657,1
-199,-75,42,80,-113,-53,184,-141,481,703,231,414,-12,-171,64,-30,-106,-219,39409,1
-177,-12,-35,232,-158,-672,-241,-59,268,139,-213,-767,-559,204,15,432,-184,-389,28658,0
329,80,-9,178,-86,-489,-1393,0,-170,46,120,-525,-1830,-365,-758,659,86,-829,3414,1
73,-62,384,463,22,-538,-839,180,169,-429,-298,-1164,-992,-288,-580,-85,-152,-444,2688,1
-61,-548,258,589,-217,-397,-312,-37,34,95,169,-750,-33,-554,252,84,-47,-980,46963,1
-9,108,96,180,-231,-525,-267,-22,-95,-247,-113,-164,-344,-84,-162,345,-256,83,30094,0
37,-521,318,681,-189,-532,-17,-110,104,-33,73,-652,8,-535,229,175,-80,-1021,28797,1
-102,-231,-62,219,-343,-321,-50,-130,126,-21,-175,-373,-534,10,7,149,-66,-426,38270,1
-187,161,360,190,-375,-494,-495,-200,133,358,190,-1818,-835,-79,-323,536,-89,-576,6452,1
-2,-258,123,375,-354,-105,-238,-118,-20,-160,-218,-899,191,-56,184,804,-81,-242,23805,0
212,-177,52,362,-124,-202,-342,-189,41,466,-15,-860,321,86,-116,-272,-18,-195,30128,0
62,-100,149,302,-528,-581,413,-436,180,56,-521,-431,-1457,-58,130,150,-113,384,34998,1
-308,-86,-90,189,-338,-377,266,-244,330,8,-46,-511,-408,-485,264,195,-55,-604,4063,0
50,93,-110,-124,-191,-260,-36,0,-197,216,293,-513,504,-413,-34,-204,91,-119,52936,1
-230,-289,-28,8,-42,-240,-104,-371,175,251,102,-695,-1144,-79,54,26,-167,1,12647,1
210,34,-10,456,-489,-450,35,-32,351,-66,-396,-1672,-87,-146,253,1229,-5,-455,22799,1
-192,195,-185,178,-150,-435,-630,39,203,174,105,-585,-174,-262,-160,311,14,-483,35161,1
-182,5,330,215,-130,-622,264,135,-209,151,13,-871,-342,193,59,361,4,-534,13290,0
-220,-295,-137,77,-362,-294,-109,-49,128,-75,-122,21,-499,-166,-193,-141,-66,-299,34592,0
-281,-345,566,448,-282,-71,551,-484,151,-171,-278,-172,-1663,-152,254,447,-173,-228,26625,1
159,1,119,-46,-206,-327,133,-463,216,-457,583,-510,-189,166,4,61,-55,-2,53383,0
-49,-211,137,301,-103,-117,-256,-58,-60,478,340,-467,-290,-113,-33,-77,-209,-420,26223,0
-310,98,-196,-283,-63,-812,-108,-78,118,-528,175,-665,-497,-62,309,-7,-60,-125,10219,0
-255,-342,-157,196,-136,-634,-477,-101,141,583,111,-286,-1046,-545,114,299,-59,-29,45118,1
118,139,157,145,-339,-524,943,-190,1,373,-737,-1140,-749,89,769,-197,-124,145,11117,1
-130,-229,299,27,-219,-620,-558,-183,89,-212,-238,-1263,-306,22,73,158,46,-412,13062,0
-516,-224,-52,251,-54,-394,537,-272,97,44,-324,-98,70,-9,287,186,9,-475,10650,0
-308,-98,-146,411,-302,-651,466,-236,304,155,22,-11,-313,-256,248,-2,-163,-801,10694,1
-224,-192,185,-46,-238,-435,-181,-86,92,275,-247,-1132,-654,-433,174,353,86,-446,-344,0
-298,-460,-291,6,-273,-504,-146,-74,281,-202,182,-996,-465,-242,391,78,18,-110,20871,1
-150,-441,59,-16,-166,-541,-798,-494,126,-635,-858,-811,-1664,-780,-117,194,-147,-120,29762,0
90,-219,108,96,-6,-433,-584,-20,-174,36,-18,-747,58,-501,427,48,-108,-721,33244,1
-264,-162,128,174,-185,40,-1563,-85,-120,220,-791,-939,-19,-82,212,-152,-32,3,53619,1
64,-87,-311,106,-651,-233,347,-133,396,246,201,-626,-975,-196,-64,268,-250,-781,5985,1
-255,-313,651,384,-19,93,621,-410,182,-221,-413,218,-1836,-396,263,232,-185,-96,26721,1
143,-61,-13,119,-399,-529,-877,-400,19,462,-23,-553,-632,-268,130,-187,-69,-589,27327,1
-232,-206,-105,57,-98,-250,183,-275,236,400,79,-481,-1042,-646,169,403,5,-454,19130,0
-62,-166,79,166,-507,-297,-289,187,158,-1177,217,98,-298,-112,440,158,-9,-175,47030,0
-229,-111,4,-143,-137,11,-820,-204,-43,353,-541,-887,-412,-279,300,-159,-90,-263,77585,1
-57,-174,125,87,-327,-237,539,-44,6,1146,-162,-416,-130,-407,-299,359,-400,-482,28604,0
136,-489,45,459,187,-391,828,-82,-384,-11,222,-181,161,-283,-252,67,193,-81,7918,0
-226,-210,100,121,-597,-502,690,91,319,842,-871,-1595,-169,-165,-25,1020,-409,-773,38344,0
-394,59,-9,88,-354,-752,59,-153,102,25,390,-852,-1096,-359,555,242,-322,-1074,15039,1
33,-673,212,353,-44,-590,-130,-53,-217,141,-27,-1221,-538,-613,279,254,-126,-589,43374,1
-554,-351,-225,170,5,-309,784,-262,87,-49,-432,-45,-74,-133,180,307,-15,-477,7900,1
-122,-387,-28,-11,86,-639,364,-19,-373,338,-602,-483,-1071,-642,-311,-146,278,84,24020,0
-33,-199,70,137,2,-172,-70,-15,29,217,135,-655,-399,-186,-165,-121,111,56,37139,0
109,-110,12,477,-65,-262,-830,-113,47,451,-213,-799,242,-4,-41,-49,-15,-235,24330,0
-345,-305,-401,-66,-379,-597,-485,-118,382,215,455,-1146,-752,-331,419,-83,123,-159,-331,1
-283,-325,513,313,-219,-425,754,-374,69,342,268,-497,638,-119,111,209,-286,-385,17054,1
-86,-40,-505,359,-179,-474,306,-155,91,547,-252,535,-272,215,124,231,21,-107,10735,0
-356,-292,291,217,-484,-490,261,-185,39,230,-274,-1465,103,276,398,199,-404,-651,4222,1
-268,-444,50,-95,-570,-637,441,18,183,601,-781,-1654,-441,-187,-11,1076,-507,-701,37653,0
94,8,143,429,-693,-832,588,-698,135,509,-575,-65,-1549,146,335,10,-217,344,41099,1
97,174,-31,272,-449,-577,-936,-349,-34,604,-50,-354,-770,156,136,-47,-104,-408,43689,1
-429,-163,-16,204,-363,-216,-298,184,125,1081,-74,-579,-283,-19,-11,378,81,-225,28393,0
-50,-112,64,193,-220,-665,1258,-400,133,274,-802,102,-1422,25,172,-263,-162,94,12670,0
-1,11,130,252,-192,-272,19,-20,-255,-469,-87,4,-305,-12,-108,185,-127,133,21063,0
-349,-221,-262,-380,-272,58,-267,-311,218,552,506,-238,337,-390,340,-56,-70,-76,50269,1
-150,140,-143,123,-211,-674,145,-243,268,191,75,-1477,-884,-322,-577,317,-272,-614,12022,1
-92,-101,-54,-113,-218,-61,-90,-199,168,409,98,-417,-974,-203,120,200,39,151,-953,0
313,85,21,284,-131,-245,-1100,55,-21,-20,33,-115,-1907,-385,-753,597,47,-645,-4943,1
168,-41,-320,129,-711,-27,596,-100,372,573,249,-1017,-1220,-61,-310,299,-385,-759,10219,1
-134,-169,-43,196,-323,-421,380,-164,160,1151,-220,-797,-237,-265,-175,413,-28,-520,20776,0
169,-58,-188,-49,-257,-63,-385,-219,-106,444,380,-673,368,-146,116,-283,213,377,53549,1
-205,-383,-450,107,-310,-754,516,-297,218,68,-335,-1586,-1116,-191,-13,369,-158,-790,-316,0
-201,-298,-42,300,-403,-436,-331,-642,143,-863,-472,-226,-1250,-355,51,501,-213,-494,24385,1
-263,-359,697,425,-89,188,775,-372,16,128,-433,104,-2199,-468,311,218,-198,22,14042,1
-77,-475,-300,512,-500,-360,-196,-465,118,316,431,-312,104,-220,426,53,-182,-382,73724,1
108,-137,-102,53,-34,-490,-315,-208,-42,21,-195,-445,-287,109,-106,-184,-153,-125,25202,1
-348,3,441,429,9,-200,-619,-405,-257,318,215,-999,-455,-233,147,155,-58,-112,-187,0
-138,57,-122,216,-187,-42,-247,-153,-83,536,-462,-549,-742,-422,26,111,142,378,45892,0
-102,-289,66,207,44,16,747,-383,-46,165,759,-521,-561,-228,13,206,-73,-385,20558,0
58,-208,223,273,-669,154,-821,-24,274,153,-84,-1003,-623,-35,270,-73,-173,-611,52268,1
-121,-126,-270,694,15,-360,867,86,300,-403,-128,-152,-432,11,-165,72,-127,-323,20710,0
-49,-406,298,178,26,-489,333,-146,-142,249,95,-636,-81,-16,68,105,-52,-461,28169,0
-77,-281,101,-325,-329,95,-1000,-142,164,545,-333,-1047,-243,-405,203,-202,-97,1,68478,1
-131,-239,176,-103,-241,-90,-536,-392,245,-174,142,-298,-1311,-1,91,-212,-246,-49,17058,1
-98,296,-235,966,-249,-478,247,-9,352,192,-61,-1012,-837,-306,549,204,3,-423,26240,1
-96,-31,-57,92,-228,-674,539,-101,107,1334,-388,-973,-104,-209,-76,355,-169,-224,25924,0
81,-45,171,207,81,-273,-175,-112,-33,-100,-139,-1168,-1824,-403,-578,-58,-141,-987,11108,1
-179,-580,-456,604,-586,-444,-82,-449,-121,184,550,-313,369,-304,349,-14,-155,-229,56970,1
-110,-398,-190,3,-309,-954,1015,-306,403,-203,-379,-1004,-710,-195,361,462,-249,-471,-16668,1
-140,-182,-138,71,-243,-515,375,-188,58,-55,370,-723,-594,-6,179,108,-65,-124,17349,0
-20,77,-42,129,-293,-242,441,-447,-54,441,40,-456,-455,-317,-213,215,-51,570,38669,0
-119,-137,19,536,-364,-641,381,-20,184,-184,-150,-409,-758,-351,-467,320,-46,-512,20710,0
-383,-646,-250,-134,-492,-355,-557,-425,195,184,218,-1100,-1066,-599,-237,327,-78,-456,29399,0
21,-158,47,240,-674,-646,483,-344,132,384,-532,-651,-1160,213,72,7,-87,-19,20489,0
-346,-266,69,406,-302,-390,79,-39,-251,40,269,-474,-406,-171,779,70,-185,-154,25415,1
-216,39,247,206,104,-799,-86,-262,146,271,218,-1586,-1960,-143,795,300,-147,-1326,-14068,1
139,-145,37,181,161,21,330,-105,51,1062,-80,682,-241,12,479,157,-240,-261,11871,1
-135,-61,169,426,-180,-564,841,-378,111,-164,-28,-83,-368,-51,135,168,-116,-896,36302,1
-268,213,73,-75,-262,-142,1116,-324,-16,-307,-190,-528,-696,305,400,-25,6,-728,18378,0
-58,148,138,584,-416,-160,128,-152,161,-221,117,-512,-221,-303,-495,-56,-12,-31,7401,1
-300,-239,-4,268,-186,-562,247,-287,217,192,436,-475,-236,-135,156,-250,-113,-428,61229,0
-99,61,337,251,-532,-355,-219,-272,229,11,164,-496,-1351,-213,52,63,-65,-19,958,0
-174,-239,45,131,-190,-3,-643,-310,-16,668,-315,-1028,-905,-91,306,124,-94,-218,41545,0
55,-56,172,199,-29,-351,-608,-30,-214,83,5,-838,243,-432,358,-8,-118,-770,38716,1
-101,-366,56,-197,-459,-544,-854,-498,232,-181,-1343,-1595,-1148,-79,-299,-222,-267,-381,26577,1
-247,-430,314,599,-178,-624,-1,-108,-47,-195,244,-881,446,-10,201,60,-550,-56,16654,0
92,192,69,126,-490,-713,959,21,59,310,-518,-989,-1079,123,927,-263,-171,-182,-4848,1
31,65,-107,465,-118,-840,-242,-284,-55,1068,269,-1828,-834,-19,581,774,-97,-995,8318,1
-168,-508,12,34,-306,-357,344,-106,-26,211,-223,-741,-66,-114,288,227,-91,95,14961,0
-760,-274,197,743,-756,-718,-351,-256,-37,-210,-301,-1420,-593,-601,5,-43,237,-238,14701,0
-387,22,493,747,-573,-103,-415,-278,245,-162,-44,-660,-1551,-44,8,465,-211,138,18475,1
-117,-212,33,191,-642,-431,179,-232,174,1239,-158,-983,-208,-257,-69,322,26,-217,20117,0
-393,-89,184,367,-352,-520,737,-181,0,-197,105,-72,184,-68,319,119,-178,-696,14114,0
-243,-97,99,323,-199,-433,-216,-339,2,130,-95,-406,-461,-168,-64,252,127,-365,28557,1
-236,-131,333,355,-121,-831,39,-470,118,-356,-601,-566,-1021,-67,-67,17,-49,-378,21782,1
65,-110,-235,-272,-154,110,429,-309,-8,309,245,-819,11,-641,267,-309,-87,293,29141,1
-203,-39,49,304,-405,-538,-121,-367,157,127,324,-1059,-814,-415,306,133,-85,-1018,36820,1
-304,-107,-217,323,-817,-977,-692,-316,93,-278,-457,-222,-12,-145,151,101,-125,-334,-11342,1
54,-121,-422,243,56,-388,-161,-215,-140,388,-102,-293,-16,233,-175,-432,-187,-32,14255,1
37,-454,11,267,39,-198,267,-257,-169,248,-50,-576,28,-429,137,38,174,-344,15210,0
-37,-49,545,314,-268,-591,-31,-42,120,625,392,-971,-823,-88,161,-4,23,-916,-692,0
75,147,377,148,-706,-451,-525,-115,136,-214,21,174,-1476,-400,-13,3,-144,191,4429,1
-182,-167,178,313,-39,-795,-302,46,319,56,-494,-628,-178,297,119,246,-149,-477,22731,0
-65,-212,237,-87,-182,-355,330,-47,47,-431,25,-326,-519,39,515,123,-1,-412,35633,0
62,-186,-181,316,-110,-248,-418,-105,-77,-143,271,321,-547,-179,412,43,-200,-38,56784,0
-268,-170,-14,431,-251,30,118,-68,188,380,-157,-592,209,-151,-126,-134,-140,-7,22765,0
-238,-250,-62,194,-385,-145,83,-222,20,84,130,-321,-950,-11,233,203,-84,8,8036,0
-46,-300,-64,287,-462,-546,4,-229,109,184,160,-901,467,-251,191,-38,-257,-338,2657,1
396,-89,-339,-25,-620,132,-714,-504,-22,566,333,-566,452,-159,64,-375,170,219,77583,1
35,-150,95,332,-43,-79,-89,-278,-20,-49,-1032,41,57,-216,-121,-34,35,-30,79067,0
-16,-140,297,300,-430,-360,-77,19,-100,-448,-427,-957,141,-19,214,834,-93,-262,28914,0
-368,-291,-284,249,-119,-595,314,-8,198,-179,443,-769,-415,-276,397,46,-91,-624,14510,0
-134,-450,-468,296,-544,-502,-156,-232,-113,524,78,-296,-146,-206,-24,-10,-74,-932,72241,1
-324,-280,65,124,-75,-538,936,-26,-298,440,-856,-432,-1351,-894,46,-193,454,235,24310,0
-177,-91,433,447,-466,-349,-374,-450,-1,177,-295,-599,-915,-177,-155,-40,-143,-501,19623,1
69,-183,224,-4,-235,-355,-3,-140,-1,-12,336,-308,284,-501,430,95,112,73,50191,1
-178,-39,-62,188,-221,-621,293,-292,365,139,384,-1019,-727,-497,140,538,-18,-778,20479,0
179,-142,148,119,-211,-391,-252,-73,9,-491,-38,-1246,-396,-251,-85,283,-49,-298,30197,0
-293,-300,-198,160,17,-613,20,-323,401,-165,-505,-203,-906,-492,210,395,-199,-112,-18229,1
8,229,13,-101,-559,-711,1044,11,10,545,-611,-745,-1047,-56,712,-613,-239,-63,-20606,1
164,-200,55,166,-145,-313,-554,4,44,-248,119,-196,312,40,-350,249,-5,-701,28527,0
-93,-191,-218,144,-595,-770,-114,32,217,-82,-317,-555,-1180,-50,5,311,-49,-537,25026,1
-390,-308,34,370,-338,-696,-1064,-315,237,-199,88,-691,-604,-284,400,636,35,-466,33751,0
163,-20,-63,67,-736,-342,-858,-348,29,-763,-501,-95,-1026,-608,-206,246,-238,-938,36487,1
-57,-95,-84,8,-93,-605,-88,-129,-58,55,907,-129,100,-123,271,-459,20,-281,17126,1
-117,52,345,287,69,-659,755,141,-223,392,-115,-380,-384,189,3,149,132,-361,566,1
63,-34,-43,113,-159,-59,718,-75,153,276,127,-601,-386,-241,172,428,-72,-567,1578,0
-81,-384,-201,-127,-457,-602,-1343,-381,91,-172,-1320,-1188,-850,-243,-312,-305,-240,-542,42087,1
-6,-17,-152,313,-126,8,-220,-113,-44,779,179,-629,-334,-64,225,473,-113,-886,17612,0
-261,110,57,-79,144,-729,-271,-380,20,111,775,-1267,-355,152,345,35,-102,20,23197,0
-4,-940,307,317,-78,-975,-827,12,93,289,130,-1765,112,-450,311,243,-128,-919,55050,1
21,-212,-260,-403,-157,-43,827,-469,-94,296,526,-695,-384,-668,581,-296,-36,135,31481,1
112,-78,294,151,-303,-746,-447,139,-145,58,-53,-1214,-616,-419,-362,338,18,-711,-2049,1
-143,73,93,461,-261,-759,-116,-57,371,199,64,-1726,-1978,-250,757,402,-115,-1694,-1306,1
-578,-222,252,55,-503,-347,76,-85,254,293,-465,-680,-764,-307,202,-155,71,-359,19547,1
2,-86,283,272,-424,-118,-408,-190,16,141,-251,-527,-1429,36,201,583,-2,356,7750,0
-584,-174,269,-53,-487,-119,-62,-20,233,101,-523,-472,-872,-323,279,-202,235,-225,43817,1
-240,-140,12,344,-388,-543,-762,-265,158,318,148,-585,-18,104,-122,38,-202,-312,15907,1
-364,-312,-241,256,246,-432,1188,-201,-62,-143,-567,-173,202,-210,90,156,43,73,8726,0
-57,-217,-27,58,-99,-323,-142,-187,-20,76,-317,-939,-1010,-157,499,229,73,-259,5069,1
-322,118,95,100,101,-947,244,-288,202,350,125,-1450,-1752,-150,755,344,-63,-1640,-4797,1
-338,-87,645,594,-96,357,697,-218,-158,-345,-506,-102,-1556,-319,271,213,-92,-75,9541,0
23,-383,-63,140,-299,-321,-223,18,68,564,-347,-158,-876,-32,-128,310,-39,-436,38665,0
-21,304,452,792,-154,-479,-472,-132,355,-607,-545,-357,-591,196,2,-241,-169,-98,-7963,1
-333,121,113,-35,-300,41,1163,-317,73,-604,-64,-322,-979,283,352,-147,-22,-477,7962,0
-376,-292,259,10,-419,-715,151,-344,148,168,-436,-1167,-146,243,446,84,-421,-729,11674,1
-255,-271,-44,246,-51,-14,-2067,-146,-118,233,-787,-904,209,-8,393,-173,106,137,79707,1
40,42,151,72,-299,-612,-1267,-94,-126,28,171,-779,-1337,-207,-101,457,-176,-745,-6032,1
-25,-3,18,166,-213,-136,-230,-104,26,589,2,-841,74,-340,375,76,-322,-346,23447,0
-35,109,-135,193,70,-528,-306,-55,-67,-768,261,-400,-1057,-150,151,93,-356,-28,23950,0
-223,171,15,-426,-306,-494,1146,54,-134,-129,-633,-1252,-1005,100,-436,181,-127,315,57696,0
-329,-224,-17,113,-220,104,-1614,-81,-319,304,-882,-1166,169,-38,242,-63,47,94,40706,1
10,223,187,95,-275,-424,-666,45,2,-123,-36,-744,-1243,-84,-79,354,-51,-241,24820,1
-82,-236,-645,281,185,-698,-180,-182,-46,60,-301,-121,98,230,-339,-509,-311,-80,27031,1
-60,122,338,160,-576,-244,-35,-204,191,-172,327,-571,-1185,-172,23,251,-54,117,19988,1
-185,-220,-405,249,38,-756,-657,-148,97,-565,88,-872,-221,54,951,70,-72,231,18012,0
56,-391,-109,179,-417,-515,-31,-338,283,-205,-318,127,-166,-153,386,243,40,-209,24497,0
-332,-310,-309,341,-352,-434,-490,-460,108,-338,-1301,-302,-1907,-357,-442,203,-414,-434,16557,1
-108,-458,-155,23,-226,-682,282,-254,468,-402,-657,-544,-982,-518,349,488,-56,-76,-2399,1
-27,-216,-67,74,-53,-684,575,-288,-504,-222,-354,-913,-797,-773,-144,-234,54,-470,37442,0
-66,-28,189,372,-283,-724,-158,-275,211,-518,-264,-669,-939,-185,255,303,-27,-247,22350,1
-70,-283,212,208,-267,-305,238,-214,91,413,-53,-547,-47,-173,5,215,-185,-231,14678,0
135,-152,480,124,33,-472,673,-106,74,464,-676,-404,-558,41,248,141,124,-286,5448,1
-84,-129,91,-133,-417,-566,-549,-208,213,-136,-43,-964,-919,-334,108,212,-90,-505,31509,1
-130,-1096,535,355,129,-999,-718,-74,10,70,29,-1418,135,-405,242,334,-160,-1106,55731,1
-184,-302,88,69,-689,-544,185,264,328,1025,-818,-1547,-265,-146,229,952,-532,-843,50909,0
-227,-46,78,247,209,-347,472,-135,173,474,113,-456,57,-153,410,-70,-374,12,-10332,0
55,-332,-116,188,-24,63,172,-247,-23,104,325,-725,-647,-65,57,346,47,-224,26381,0
85,-145,175,155,-100,-237,-129,-152,-166,-216,34,482,-115,6,-109,271,-106,292,1860,1
352,-159,-61,283,115,131,536,-161,107,1104,193,1075,-441,-182,424,491,-239,-380,11386,1
-42,-317,167,399,114,32,1072,-285,-64,144,646,-281,-498,-431,-77,230,-78,-367,36550,0
-209,61,-200,528,-578,-735,-389,-319,200,190,-147,-623,-597,-108,132,181,-124,-1264,16726,1
-333,-218,641,266,35,106,215,-467,119,-374,-364,-81,-1464,-385,352,258,-337,-108,29654,1
-297,-36,-157,-36,-428,-280,836,17,-112,63,-548,-544,-902,36,395,-68,99,-231,54528,0
-134,-379,61,94,-463,-761,376,-337,333,237,124,-1319,-1144,-73,221,107,-301,-943,33295,0
0,-38,112,203,-199,-340,689,-340,48,55,-27,-653,-253,-47,272,293,-117,-244,14089,0
-34,-275,-248,36,-338,-542,-32,-412,80,620,251,-1325,-704,161,353,68,-62,-1029,20471,0
